id	parent	user	user_role	time	last_time	text	reply_count	is_deleted	deleted_by	deleted_at	can_edit	can_moderate	can_delete	actions	target	replies	subscriptions	is_pinned	pinned_by	pinned_at	is_staff_replied	is_reported	attachments	thread	submission	edited_by	edited_at	epic_count	abuse_count	vote	translations
927454	None	82743486	student	2019-03-17T09:12:46Z	2019-03-17T09:12:46Z	<p>Не видно данных графиков в данной публикации, графики не подписаны по всем осям. В целом любопытно по инструментам.</p>	0	False	None	None	False	False	False	{'vote': True}	429376	[]	['31-31-927454']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927454	{}
927535	None	82743486	student	2019-03-17T09:57:50Z	2019-03-17T09:57:50Z	"<p>Наукообразный - похожий на науку. Я обычно говорю научному руководителю: ""Достаточная степень нудности"".</p>"	0	False	None	None	False	False	False	{'vote': True}	420781	[]	['31-31-927535']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927535	{}
927609	None	82743486	student	2019-03-17T10:36:45Z	2019-03-17T10:36:45Z	<p>На конференциях бывает заочное участие. Сейчас организуют интерактив или просто в виде публикации статьи, если автор хороший материал предоставляет и не может приехать.</p>	0	False	None	None	False	False	False	{'vote': True}	420976	[]	['31-31-927609']	False	None	None	False	False	[]	default	None	None	None	1	0	31-927609	{}
927721	None	82743486	student	2019-03-17T11:27:21Z	2019-03-17T11:27:21Z	<p>Авторефераты ещё публикуются.</p>	0	False	None	None	False	False	False	{'vote': True}	420979	[]	['31-31-927721']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927721	{}
927775	839369	82743486	student	2019-03-17T12:06:43Z	2019-03-17T12:06:43Z	<b>@Александр_Селиванов</b>, какое-то странное утверждение. Большинство в нашей выборке или вообще?	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-839369']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927775	{}
927790	839369	34070787	student	2019-03-17T12:15:29Z	2019-03-17T12:15:29Z	<b>@Алексей_Курочкин</b>, Мой комментарий был к конкретному степу, разве это не очевидно?	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-839369']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927790	{}
927845	839369	82743486	student	2019-03-17T12:54:20Z	2019-03-17T12:54:20Z	<b>@Александр_Селиванов</b>, если по конкретному степу, то в большинстве статей предлагается какой-то новый метод. Как раз автор курса постарался. Чисто обзорную статью вообще трудно найти во всём этом списке.	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-839369']	False	None	None	False	False	[]	default	None	None	None	0	0	31-927845	{}
928012	None	82743486	student	2019-03-17T14:36:38Z	2019-03-21T15:10:24Z	<p>Самой статьи уже нет, только одна цитата.</p>	1	False	None	None	False	False	False	{'vote': True}	429383	[934274]	['31-31-928012']	False	None	None	False	False	[]	default	None	None	None	0	0	31-928012	{}
928013	None	82743486	student	2019-03-17T14:36:55Z	2019-03-17T14:36:55Z	<p>Книги уже нет, только цитаты.</p>	0	False	None	None	False	False	False	{'vote': True}	429384	[]	['31-31-928013']	False	None	None	False	False	[]	default	None	None	None	0	0	31-928013	{}
900095	None	17816957	student	2019-02-26T21:20:10Z	2019-07-14T13:25:58Z	"<p>А как ведёт себя антиплагиат с перевод текста с иностранных источников? С того же английского на русский (и с других языков). Находит или же пропускает? Вопрос касается диплома и ВКР.</p><p>Сталкивался ли кто с таким?<br>______________________________________________________________________</p><p>

<em>Для справки: Российский индекс научного цитирования -</em> <em>РИНЦ.</em><br></p>"	4	False	None	None	False	False	False	{'vote': True}	375863	[933146, 1009275, 1082083, 1083873]	['31-31-900095']	True	17406227	2019-07-29T18:36:42.629Z	True	False	[]	default	None	None	None	0	0	31-900095	{}
901126	None	79283328	student	2019-02-27T15:12:39Z	2019-02-27T15:12:39Z	<p>ИАиД СФУ, Архитектура, 2 курс<br>Реновация заброшенных сооружений и белых пятен на территории РФ</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-901126']	False	None	None	False	False	[]	default	None	None	None	0	0	31-901126	{}
901378	None	80965629	student	2019-02-27T17:14:50Z	2019-02-27T17:14:50Z	БГМУ, 1 курс, изменение экспрессии генов при токсических поражениях печени	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-901378']	False	None	None	False	False	[]	default	None	None	None	0	0	31-901378	{}
901901	None	79283328	student	2019-02-27T22:18:48Z	2019-02-27T22:18:48Z	<p>Образование себя по пути решения проблемы, где научная статья будет лишь видимой частью айсберга от всей полученной информации  и знаниях</p>	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-901901']	False	None	None	False	False	[]	default	None	None	None	0	0	31-901901	{}
903501	None	79148986	student	2019-02-28T21:39:55Z	2019-02-28T21:39:55Z	<p>Нет звука</p>	0	False	None	None	False	False	False	{'vote': True}	502117	[]	['31-31-903501']	False	None	None	False	False	[]	default	None	None	None	0	0	31-903501	{}
903505	888872	33133393	student	2019-02-28T21:47:14Z	2019-02-28T21:47:14Z	Задание было изменено, оно хорошее. А ответ к нему был изменён? Может, проверять не полное соответствие, а что ссылка содержит код автора в Google Академии (буквенный такой уникальный код есть в ссылке, а сама ссылка может отличаться и концовкой для разных языков, и доменом Google.com и Google.ru отображают один и тот же профиль автора).	0	False	None	None	False	False	False	{'vote': True}	429761	[]	['31-31-888872']	False	None	None	False	False	[]	default	None	None	None	0	0	31-903505	{}
903561	None	79148986	student	2019-02-28T23:42:45Z	2019-02-28T23:42:45Z	"<p>Лихозудов С. ﻿Г., ﻿ Чичко А. ﻿Н. ﻿<a href=""https://rep.bntu.by/bitstream/handle/data/5719/С.%2015-22.pdf?sequence=1"" rel=""nofollow noopener noreferrer"" style=""font-size: 1em;"" title=""Link: https://rep.bntu.by/bitstream/handle/data/5719/С.%2015-22.pdf?sequence=1"">﻿https://rep.bntu.by/bitstream/handle/data/5719/С.%2015-22.pdf?sequence=1</a><span style=""font-size: 1em; background-color: transparent;"">﻿</span></p>"	0	False	None	None	False	False	False	{'vote': True}	513795	[]	['31-31-903561']	False	None	None	False	False	[]	default	None	None	None	0	0	31-903561	{}
904828	None	73446317	student	2019-03-01T20:11:44Z	2019-03-01T20:11:44Z	ГБПОУ ТПСК нагорная. Построения социальных общин после пост апокалипсиса на примере игры Fallout 3	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-904828']	False	None	None	False	False	[]	default	None	None	None	0	0	31-904828	{}
905955	None	79148986	student	2019-03-02T17:21:33Z	2019-03-02T17:21:33Z	"<p><br></p>

<p>Основные причины создания локальной сети в офисе:</p><p>1. Необходимость обмена информацией между сотрудниками;</p><p>2. Реализация возможности получения централизованных услуг:</p><p>- Хранение информации в единой базе данных на сервере (1С, базы для менеджеров и проч.);</p><p>- Предоставление централизованных услуг телефонии;</p><p>- Возможность эксплуатации программного обеспечения в многопользовательском режиме (Консультант Плюс и проч.);</p><p>- Возможность использования общих документов;</p><p>- Контроль доступа к данным;</p><p>- Упрощение возможности расширения офиса (увеличения количества рабочих мест, введения в эксплуатацию новой системы и проч.);</p><p>- Возможность пользования общими принтерами (у каждого пользователя имеется доступ к принтерам, нет необходимости приобретать принтер каждому сотруднику в отдельности);</p><p>- Возможность доступа в Интернет через один шлюз (упрощает организацию доступа в Интернет, повышает уровень безопасности).</p><p>3. Возможность интеграции различных дополнительных систем (например, система видеонаблюдения офиса).</p>

"	0	False	None	None	False	False	False	{'vote': True}	532945	[]	['31-31-905955']	False	None	None	False	False	[]	default	None	None	None	0	0	31-905955	{}
907404	None	296463	student	2019-03-03T15:25:37Z	2019-05-07T14:51:02Z	"<p>Любопытно. Мне научный руководитель, наоборот, всегда говорил, что надо использовать ""мы показали..."" и избегать пассивного залога ""было показано"". А вот ""я показал"" - действительно моветон.</p>"	3	False	None	None	False	False	False	{'vote': True}	563071	[933141, 992428, 996026]	['31-31-907404']	False	None	None	True	False	[]	default	None	296463	2019-03-03T15:26:05.076Z	0	0	31-907404	{}
911143	None	17969119	student	2019-03-05T22:34:34Z	2019-03-05T22:34:34Z	<p>Обзорная статья (survey)</p>	0	False	None	None	False	False	False	{'vote': True}	420808	[]	['31-31-911143']	False	None	None	False	False	[]	default	None	None	None	1	0	31-911143	{}
911401	None	17969119	student	2019-03-06T08:01:53Z	2019-03-06T08:01:53Z	<p>Товарищи, для чего такое задание, которое нужно постоянно менять из-за того, что его не возможно пройти (в силу внешних обстоятельств, а не из-за того, что у студентов курса что-то не получается)? Запросите что-то, что не будет меняться, например самую раннюю его публикацию или количество ссылок в ней. </p>	0	False	None	None	False	False	False	{'vote': True}	429761	[]	['31-31-911401']	False	None	None	False	False	[]	default	None	None	None	0	0	31-911401	{}
911607	None	82907219	student	2019-03-06T10:28:24Z	2019-03-06T10:28:24Z	<p>БГУ. Меланин трутовых грибов</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-911607']	False	None	None	False	False	[]	default	None	None	None	0	0	31-911607	{}
912491	None	17969119	student	2019-03-06T20:19:33Z	2019-03-20T19:03:13Z	<p>Удельная стоимость = средняя стоимость на рынке</p>	1	False	None	None	False	False	False	{'vote': True}	510425	[933147]	['31-31-912491']	False	None	None	True	False	[]	default	None	None	None	0	0	31-912491	{}
912649	897730	17969119	student	2019-03-06T22:48:03Z	2019-03-06T22:48:03Z	"<b>@Анастасия_Андросова</b>, судя по ответу, всё таки дважды ""на"". Авторам следует убрать повтор, так как является важной часть задания и сбивает того, кто его выполняет."	0	False	None	None	False	False	False	{'vote': True}	594752	[]	['31-31-897730']	False	None	None	False	False	[]	default	None	None	None	0	0	31-912649	{}
914411	None	33400447	student	2019-03-08T14:38:37Z	2019-03-08T14:38:37Z	<p>ответ с ошибкой<br></p>	0	False	None	None	False	False	False	{'vote': True}	420977	[]	['31-31-914411']	False	None	None	False	False	[]	default	None	None	None	0	0	31-914411	{}
915685	None	79148986	student	2019-03-09T14:13:07Z	2019-03-09T14:13:07Z	"<p><br></p>

<b>Зако́н Амдала</b> (<a href=""https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA"" rel=""nofollow noopener noreferrer"">англ.</a> Amdahl's law, иногда также <i>Закон Амдаля-Уэра</i>) — иллюстрирует ограничение роста <a href=""https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%BC%D0%BE%D1%89%D0%BD%D0%BE%D1%81%D1%82%D1%8C_%D0%BA%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%B0"" rel=""nofollow noopener noreferrer"">производительности</a> <a href=""https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BB%D0%BB%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B"" rel=""nofollow noopener noreferrer"" title=""Link: https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BB%D0%BB%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B"">вычислительной системы</a> с увеличением количества <a href=""https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D1%80%D0%BE%D1%86%D0%B5%D1%81%D1%81%D0%BE%D1%80"" rel=""nofollow noopener noreferrer"">вычислителей</a>.  <div><b>Закон Густафсона</b> (иногда <b>Густавсона</b>) <b>— Барсиса</b> (<a href=""https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA"" rel=""nofollow noopener noreferrer"">англ.</a> Gustafson – Barsis's law) — оценка максимально достижимого ускорения выполнения <a href=""https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BB%D0%BB%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F"" rel=""nofollow noopener noreferrer"" title=""Link: https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B0%D0%BB%D0%BB%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%B2%D1%8B%D1%87%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F"">параллельной</a> программы, в зависимости от количества одновременно выполняемых <a href=""https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%BE%D0%BA_%D0%B2%D1%8B%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F"" rel=""nofollow noopener noreferrer"" title=""Link: https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%BE%D0%BA_%D0%B2%D1%8B%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F"">потоков вычислений</a> («процессоров») и доли последовательных расчётов. Аналог <a href=""https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%90%D0%BC%D0%B4%D0%B0%D0%BB%D0%B0"" rel=""nofollow noopener noreferrer"">закона Амдала</a>.</div><div><b>Теоремы Шеннона для канала с шумами</b> (<b>теоремы Шеннона для передачи по каналу с шумами</b>) связывают пропускную способность канала передачи информации и существование кода, который возможно использовать для передачи информации по каналу с ошибкой, стремящейся к нулю (при увеличении длины блока). </div><div>

<p>В <a href=""https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B8%D1%8F_%D0%BC%D0%B0%D1%81%D1%81%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE_%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F"" rel=""nofollow noopener noreferrer"" title=""Link: https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B8%D1%8F_%D0%BC%D0%B0%D1%81%D1%81%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE_%D0%BE%D0%B1%D1%81%D0%BB%D1%83%D0%B6%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F"">теории массового обслуживания</a>, разделе <a href=""https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B8%D1%8F_%D0%B2%D0%B5%D1%80%D0%BE%D1%8F%D1%82%D0%BD%D0%BE%D1%81%D1%82%D0%B5%D0%B9"" rel=""nofollow noopener noreferrer"">теории вероятностей</a>, <b>законом Литтла</b> (<a href=""https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%8F%D0%B7%D1%8B%D0%BA"" rel=""nofollow noopener noreferrer"">англ.</a> Little's law, также <i>результатом, леммой, формулой Литтла</i><sup><a href=""https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%9B%D0%B8%D1%82%D1%82%D0%BB%D0%B0#cite_note-1"" rel=""nofollow noopener noreferrer"">[1]</a></sup><sup><a href=""https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%9B%D0%B8%D1%82%D1%82%D0%BB%D0%B0#cite_note-allen-2"" rel=""nofollow noopener noreferrer"">[2]</a></sup>) называют сформулированную американским учёным <a href=""https://ru.wikipedia.org/w/index.php?title=%D0%9B%D0%B8%D1%82%D1%82%D0%BB,_%D0%94%D0%B6%D0%BE%D0%BD_(%D1%83%D1%87%D1%91%D0%BD%D1%8B%D0%B9)&amp;action=edit&amp;redlink=1"" rel=""nofollow noopener noreferrer"">Джоном Литтлом</a> теорему: ﻿<span style=""background-color: transparent; font-size: inherit;"">Долгосрочное среднее количество </span><i style=""background-color: transparent; font-size: inherit;"">L</i><span style=""background-color: transparent; font-size: inherit;""> заявок в стационарной системе равно долгосрочной средней интенсивности </span><i style=""background-color: transparent; font-size: inherit;"">λ</i><span style=""background-color: transparent; font-size: inherit;""> входного потока, умноженной на среднее время </span><i style=""background-color: transparent; font-size: inherit;"">W</i><span style=""background-color: transparent; font-size: inherit;""> пребывания заявки в системе. Алгебраически,  </span><i style=""background-color: transparent; font-size: inherit;"">L</i><span style=""background-color: transparent; font-size: inherit;""> = </span><i style=""background-color: transparent; font-size: inherit;"">λW</i><span style=""background-color: transparent; font-size: inherit;"">.</span></p><p><span style=""background-color: transparent; font-size: inherit;"">Данные результаты, а именно среднее время задержки реакции водителя и квантили функции распределения времени реакции, будут определять интервалы безопасности между машинами, меньше которых не должен выбираться период следования машин в потоке. </span></p><p><span style=""background-color: transparent; font-size: inherit;"">﻿<br></span></p><div>

<p>Показано, что во всех возрастных группах значительной части учащихся присущи оптимальные формы временной организации КСП: утренний, дневной и утренне-дневной типы. У детей обоего пола 8-9 и 10-11 лет, а также у мальчиков 12-13 лет наибольшее число оптимальных форм кривых (60,0-91,5%) выявлено зимой; а у девочек 12-13 лет - весной. Сравнительное изучение распределения <span style=""font-size: 1em; background-color: transparent;"">условных типов дневной динамики КСП среди мальчиков и девочек всех возраст</span><span style=""font-size: 1em; background-color: transparent;"">ных групп методом % показало наличие статистически значимых отличий между выборками в подавляющем большинстве случаев.</span></p><br><br><br></div></div>"	0	False	None	None	False	False	False	{'vote': True}	532952	[]	['31-31-915685']	False	None	None	False	False	[]	default	None	None	None	2	0	31-915685	{}
915774	None	79148986	student	2019-03-09T15:18:55Z	2019-03-09T15:18:55Z	"<p>

С точки зрения менеджмента систему можно определить как совокупность взаимосвязанных элементов, образующих единое целое и определенным образом взаимодействующих для достижения заданной цели.<br><br></p><p>Система состоит из множества элементов, связанных законом композиции. Например, если элементами системы являются металлорежущие станки, а законом композиций системы — технология обработки изделий, то в качестве системы можно идентифицировать механический цех.<br><br></p><p>Существует множество подходов к классификации систем. Наиболее приемлемой для целей менеджмента можно считать классификацию Р. Л. Акоффа. Согласно этой классификации, бывает четыре вида систем.	</p><p><br>•	Детерминированные, или механистические, системы. Эти системы не имеют собственной цели, их части также не являются целенаправленными. Пример: механизмы.</p><p><br>•<span style=""font-size: 1em; background-color: transparent;"">Анимационные (одушевленные), или организматические (органические), системы. Эти системы имеют собственные цели, но их элементы собственных целей не имеют, хотя их функции </span><span style=""font-size: 1em; background-color: transparent;"">необходимы для выживания и выполнения целей всего организма в целом. Пример: животные, люди.</span></p><p>•	Социальные (общественные) системы. Социальные системы имеют свои цели и состоят из частей, также имеющих свои цели. Пример: организация, нация, общество.<br><br>•	Экологические системы. Эти системы не имеют собственной цели а входящие в них элементы собственные цели имеют. Функция экологической системы заключается в обслуживании ее частей. Пример: природа, рынок, правовое поле, Интернет.<br>По другому важному признаку системы делятся на закрытые и открытые. Закрытые системы относительно независимы от внешней среды. Примерами закрытых детерминированных систем могут служить автономные механизмы, например пылевлагонепроницаемьш и противоударные часы. Открытые системы характеризуются взаимодействием с внешней средой. Такая система зависит от энергии, материалов и информации, поступающей извне. Открытая система имеет свойство приспосабливаться к изменениям внешней среды. Примера- ми открытых систем могут служить организматические системы (живые организмы) и социальные системы (организации).<br><br>Менеджмент имеет дело исключительно с открытыми социальными системами. Разновидностью социальной системы является социально-экономическая система, в которой собственные цели элементов характеризуются в основном экономическими интересами

<br></p>"	0	False	None	None	False	False	False	{'vote': True}	532958	[]	['31-31-915774']	False	None	None	False	False	[]	default	None	None	None	0	0	31-915774	{}
916127	None	59898684	student	2019-03-09T19:09:03Z	2019-03-09T19:09:03Z	<p>ПГНИУ, ФСФ 1 курс магистратуры</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-916127']	False	None	None	False	False	[]	default	None	None	None	0	0	31-916127	{}
894759	None	77143026	student	2019-02-23T14:05:55Z	2019-02-23T14:05:55Z	<p>содержание</p>	0	False	None	None	False	False	False	{'vote': True}	532964	[]	['31-31-894759']	False	None	None	False	False	[]	default	None	None	None	0	0	31-894759	{}
895770	None	33133393	student	2019-02-24T10:15:25Z	2019-02-24T10:15:25Z	<p>Мне после прочтения захотелось попробовать загадочный замороженный йогурт.</p>	0	False	None	None	False	False	False	{'vote': True}	429376	[]	['31-31-895770']	False	None	None	False	False	[]	default	None	None	None	0	0	31-895770	{}
896366	None	17816957	student	2019-02-24T16:48:08Z	2019-02-24T16:48:08Z	<p>Шеннона проходили в университете на 3 курсе.</p><p>Также есть код Хаффмана и код Хемминга. Возможно стоит обратить внимание на автоматы Мили и Мура.</p><p>Я не настаиваю и не утверждаю по этому поводу. Но мне кажется это тоже полезные вещи, познакомиться с ними можно для расширения знаний :)</p>	0	False	None	None	False	False	False	{'vote': True}	532952	[]	['31-31-896366']	False	None	None	False	False	[]	default	None	17816957	2019-02-24T16:55:52.537Z	1	0	31-896366	{}
896409	None	17816957	student	2019-02-24T17:11:43Z	2019-03-20T18:50:05Z	"<p>2. Эксперименты на реальных системах и/или данных данных.

<br></p><p>Два раза слово ""данных"" написано, или так и должно быть?</p>"	1	False	None	None	False	False	False	{'vote': True}	532953	[933131]	['31-31-896409']	False	None	None	True	False	[]	default	None	None	None	0	0	31-896409	{}
896901	None	34070787	student	2019-02-25T05:24:25Z	2019-02-25T05:24:25Z	<p>13?</p>	0	False	None	None	False	False	False	{'vote': True}	375794	[]	['31-31-896901']	False	None	None	False	False	[]	default	None	None	None	0	0	31-896901	{}
897304	None	32975050	student	2019-02-25T10:56:35Z	2019-03-20T18:52:48Z	"<p>Уважаемые авторы, спасибо, что реагируете на замечания, но здесь тоже бы не мешало заменить ссылки на УДК и ГРНТИ, которые я давал ранее.</p><p>Еще раз прошу обратить внимание на ББК (Библиотечно-библиографическую классификацию) и дать ее тоже в ссылках (<a href=""https://lod.rsl.ru/bbkgsk/concepts/"" rel=""nofollow noopener noreferrer"">https://lod.rsl.ru/bbkgsk/concepts/</a>﻿ - ссылка актуальная от РГБ/Ленинки). Она используется для классификации статей по гуманитарным и общественным наукам, думаю такие слушатели тоже здесь есть.</p>"	1	False	None	None	False	False	False	{'vote': True}	433345	[933135]	['31-31-897304']	False	None	None	True	False	[]	default	None	None	None	3	0	31-897304	{}
897730	None	17816957	student	2019-02-25T14:27:33Z	2019-03-20T19:04:22Z	"<p>""Выберите среди вариантов ниже предложения с местоимениями, указывающих <b>на на</b> автора(ов) статьи.""<br></p><p>Два раза повторяется ""на"". Либо лишний раз указано ""на"", либо вместо первого должно быть ""не"".</p>"	2	False	None	None	False	False	False	{'vote': True}	594752	[912649, 933152]	['31-31-897730']	False	None	None	True	False	[]	default	None	17816957	2019-02-25T14:27:52.068Z	0	0	31-897730	{}
897940	792813	33133393	student	2019-02-25T16:05:28Z	2019-02-25T16:05:28Z	А я считаю, познавательно.<br>До этого момента об этих конференциях я даже не слышала, а теперь знаю, что они есть. В одной, может, даже приму участие в будущем.	0	False	None	None	False	False	False	{'vote': True}	420977	[]	['31-31-792813']	False	None	None	False	False	[]	default	None	None	None	0	0	31-897940	{}
898399	None	33133393	student	2019-02-25T20:41:31Z	2019-02-25T20:41:31Z	"Я представляю, как ""удивится"" какой-нибудь Гугл-анализатор, зафиксировав повышенный интерес жителей разных уголков России к жукам Липецкой области Ж)"	0	False	None	None	False	False	False	{'vote': True}	429384	[]	['31-31-898399']	False	None	None	False	False	[]	default	None	None	None	3	0	31-898399	{}
898406	891436	33133393	student	2019-02-25T20:45:31Z	2019-02-25T20:45:31Z	А я ввела как было написано и нашла!<br>Ответы нельзя постить в комментариях.<br>Уберите фамилию автора и ссылку.	0	False	None	None	False	False	False	{'vote': True}	429383	[]	['31-31-891436']	False	None	None	False	False	[]	default	None	None	None	3	0	31-898406	{}
898431	None	33133393	student	2019-02-25T20:56:38Z	2019-03-20T18:42:28Z	<p>Я нашла его профиль. Единственный. Смотрю на его фото (покой его душе). Но ссылка на его профиль не принимается заданием. Я уже меняла в конце ссылки ru на ﻿en, убирала окончание совсем... Не принимает и всё тут.</p>	1	False	None	None	False	False	False	{'vote': True}	429761	[933120]	['31-31-898431']	False	None	None	True	False	[]	default	None	None	None	0	0	31-898431	{}
898519	None	80786366	student	2019-02-25T21:58:52Z	2019-02-25T21:58:52Z	Спасибо за рассказ об инструментах гугл-академии! 	0	False	None	None	False	False	False	{'vote': True}	420989	[]	['31-31-898519']	False	None	None	False	False	[]	default	None	None	None	0	0	31-898519	{}
898529	None	80786366	student	2019-02-25T22:06:50Z	2019-03-20T18:42:34Z	У меня как и в предыдущем комментарии. Нашла профиль, но ответ не принимается. 	1	False	None	None	False	False	False	{'vote': True}	429761	[933121]	['31-31-898529']	False	None	None	True	False	[]	default	None	None	None	0	0	31-898529	{}
898564	None	80786366	student	2019-02-25T23:45:40Z	2019-02-25T23:45:40Z	Подскажите, как поступить, если у меня ещё нет своих статей опубликованных? (по крайней мере здесь ту одну имеющуюся статью не найти). Мне интересна система для написания других своих статей 	0	False	None	None	False	False	False	{'vote': True}	420989	[]	['31-31-898564']	False	None	None	False	False	[]	default	None	None	None	0	0	31-898564	{}
898710	891436	17950694	student	2019-02-26T06:17:27Z	2019-02-26T06:17:27Z	"<div><b>@Анна_Полоян</b>, задание настолько примитивно, что это ответом считать нельзя.</div><div>И, поясните, пожалуйста, как Вы нашли эту статью в журнале ""Пчеловодство"" за 1984 год № 5, если её там нет? :-)</div><div>
Или Вы слепо верите всему, что пишет Гугл?

<br></div><div>Первоисточники ссылок ВСЕГДА надо проверять.Это основа основнаучной работы.</div><div>А то, что некоторые авторы не глядя сдирают списки литературы с других авторов - за это работу надо снимать с публикации и исключать из цитирования.<br></div><div>А студенту за такую работу - неважно, реферат иди курсовая - сразу ""незачёт"".<br></div>"	0	False	None	None	False	False	False	{'vote': True}	429383	[]	['31-31-891436']	False	None	None	False	False	[]	default	None	None	None	0	0	31-898710	{}
898757	891436	33133393	student	2019-02-26T06:52:26Z	2019-02-26T06:52:26Z	Просто в поиске Google Академии ввела название, нашлось.<br>Это задание было на знакомство с интерфейсом программы.<br>Здесь любой пример подойдёт.<br>Может, после Вашего комментария разработчики подберут что-то менее дискуссионное. 	0	False	None	None	False	False	False	{'vote': True}	429383	[]	['31-31-891436']	False	None	None	False	False	[]	default	None	None	None	1	0	31-898757	{}
899722	None	81262407	student	2019-02-26T17:37:49Z	2019-02-26T17:37:49Z	По вузовскому образованию искусствовед, закончила 7 лет назад.<br>Почти 10 лет преподавала йогу, около 3 лет - контактную импровизацию. =&gt; Преподаватель движения.<br>Почти 5 лет изучаю различные прикладные системы психотипов человека.<br>В итоге, на данный момент, имею интерес к теме реализации так называемого 'body-mind' единства в человеке. Изучение уникальных особенностей нашего биокомпьютера, - тела и всего, что ему присуще, в контексте максимально качественного проживания жизни (через осознавание собственной самости как один из ключевых вариантов). 	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-899722']	False	None	None	False	False	[]	default	None	None	None	0	0	31-899722	{}
